record_type,spot_price,timestamp,instance_type,product_description,availability_zone
SPOTINSTANCEPRICE,0.2252,2022-12-31T10:01:48-0800,g5g.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2252,2022-12-31T10:01:48-0800,g5g.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1368,2022-12-31T10:00:14-0800,r6g.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1368,2022-12-31T10:00:14-0800,r6g.xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1368,2022-12-31T10:00:14-0800,r6g.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1331,2022-12-31T10:00:14-0800,r6g.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1331,2022-12-31T10:00:14-0800,r6g.xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1331,2022-12-31T10:00:14-0800,r6g.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0768,2022-12-31T10:00:14-0800,r6g.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.0768,2022-12-31T10:00:14-0800,r6g.xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0768,2022-12-31T10:00:14-0800,r6g.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1523,2022-12-31T10:00:13-0800,i4i.large,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.1523,2022-12-31T10:00:13-0800,i4i.large,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.1523,2022-12-31T10:00:13-0800,i4i.large,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.4447,2022-12-31T09:54:42-0800,r5dn.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4397,2022-12-31T09:54:42-0800,r5dn.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3147,2022-12-31T09:54:42-0800,r5dn.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.3144,2022-12-31T09:54:41-0800,r6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3094,2022-12-31T09:54:41-0800,r6i.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1844,2022-12-31T09:54:41-0800,r6i.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.7344,2022-12-31T09:54:40-0800,c5.9xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.7044,2022-12-31T09:54:40-0800,c5.9xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6044,2022-12-31T09:54:40-0800,c5.9xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,6.7402,2022-12-31T09:54:32-0800,m5dn.24xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.4558,2022-12-31T09:54:29-0800,r5dn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4508,2022-12-31T09:54:29-0800,r5dn.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3258,2022-12-31T09:54:29-0800,r5dn.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.3022,2022-12-31T09:54:26-0800,r4.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2722,2022-12-31T09:54:26-0800,r4.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1722,2022-12-31T09:54:26-0800,r4.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.3072,2022-12-31T09:54:26-0800,m6id.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.3022,2022-12-31T09:54:26-0800,m6id.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.1772,2022-12-31T09:54:26-0800,m6id.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4451,2022-12-31T09:54:16-0800,r5a.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4401,2022-12-31T09:54:16-0800,r5a.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3151,2022-12-31T09:54:16-0800,r5a.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4422,2022-12-31T09:54:08-0800,r5ad.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4372,2022-12-31T09:54:08-0800,r5ad.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3122,2022-12-31T09:54:08-0800,r5ad.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,5.5735,2022-12-31T09:54:05-0800,g4dn.metal,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,5.5685,2022-12-31T09:54:05-0800,g4dn.metal,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,5.4435,2022-12-31T09:54:05-0800,g4dn.metal,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.9067,2022-12-31T09:54:03-0800,c6i.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.9017,2022-12-31T09:54:03-0800,c6i.24xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.7767,2022-12-31T09:54:03-0800,c6i.24xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0096,2022-12-31T09:50:20-0800,t1.micro,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.0096,2022-12-31T09:50:20-0800,t1.micro,Windows,ap-northeast-1b
SPOTINSTANCEPRICE,0.0096,2022-12-31T09:50:20-0800,t1.micro,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,3.1302,2022-12-31T09:48:28-0800,r6i.12xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,3.1302,2022-12-31T09:48:28-0800,r6i.12xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,3.1302,2022-12-31T09:48:28-0800,r6i.12xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,1.8868,2022-12-31T09:46:42-0800,i3.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.8568,2022-12-31T09:46:42-0800,i3.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.7568,2022-12-31T09:46:42-0800,i3.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,12.2412,2022-12-31T09:46:32-0800,i4i.32xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,1.3335,2022-12-31T09:46:31-0800,r5a.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.3285,2022-12-31T09:46:31-0800,r5a.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.2035,2022-12-31T09:46:31-0800,r5a.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0943,2022-12-31T09:46:26-0800,c5n.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0903,2022-12-31T09:46:26-0800,c5n.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0343,2022-12-31T09:46:26-0800,c5n.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.5127,2022-12-31T09:46:11-0800,g4dn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.5077,2022-12-31T09:46:11-0800,g4dn.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3827,2022-12-31T09:46:11-0800,g4dn.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.3214,2022-12-31T09:45:47-0800,m5ad.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.3164,2022-12-31T09:45:47-0800,m5ad.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1914,2022-12-31T09:45:47-0800,m5ad.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.7374,2022-12-31T09:45:46-0800,c5n.9xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.7324,2022-12-31T09:45:46-0800,c5n.9xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6074,2022-12-31T09:45:46-0800,c5n.9xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1435,2022-12-31T09:45:46-0800,r4.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1835,2022-12-31T09:45:46-0800,r4.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0835,2022-12-31T09:45:46-0800,r4.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.1346,2022-12-31T09:45:38-0800,r5.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1306,2022-12-31T09:45:38-0800,r5.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0746,2022-12-31T09:45:38-0800,r5.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4074,2022-12-31T09:45:23-0800,c5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3774,2022-12-31T09:45:23-0800,c5d.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2774,2022-12-31T09:45:23-0800,c5d.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.1745,2022-12-31T09:45:21-0800,i3.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2145,2022-12-31T09:45:21-0800,i3.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1145,2022-12-31T09:45:21-0800,i3.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4094,2022-12-31T09:45:01-0800,c6a.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4044,2022-12-31T09:45:01-0800,c6a.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2794,2022-12-31T09:45:01-0800,c6a.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0626,2022-12-31T09:44:31-0800,t1.micro,Red Hat Enterprise Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.0026,2022-12-31T09:44:31-0800,t1.micro,SUSE Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.0026,2022-12-31T09:44:31-0800,t1.micro,Linux/UNIX,ap-northeast-1b
SPOTINSTANCEPRICE,0.0975,2022-12-31T09:41:07-0800,r5n.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0935,2022-12-31T09:41:07-0800,r5n.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0375,2022-12-31T09:41:07-0800,r5n.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.8868,2022-12-31T09:38:42-0800,i3.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.8868,2022-12-31T09:38:42-0800,i3.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.8568,2022-12-31T09:38:42-0800,i3.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.8568,2022-12-31T09:38:42-0800,i3.16xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.7568,2022-12-31T09:38:42-0800,i3.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.7568,2022-12-31T09:38:42-0800,i3.16xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.2424,2022-12-31T09:37:56-0800,c5a.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.2374,2022-12-31T09:37:56-0800,c5a.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.1124,2022-12-31T09:37:56-0800,c5a.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,4.1682,2022-12-31T09:37:50-0800,c5a.16xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.292,2022-12-31T09:37:44-0800,m5zn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.287,2022-12-31T09:37:44-0800,m5zn.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.162,2022-12-31T09:37:44-0800,m5zn.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.5118,2022-12-31T09:37:43-0800,r5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.5068,2022-12-31T09:37:43-0800,r5d.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3818,2022-12-31T09:37:43-0800,r5d.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0767,2022-12-31T09:37:43-0800,t1.micro,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0167,2022-12-31T09:37:43-0800,t1.micro,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0167,2022-12-31T09:37:43-0800,t1.micro,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4096,2022-12-31T09:37:39-0800,g3s.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4056,2022-12-31T09:37:39-0800,g3s.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3496,2022-12-31T09:37:39-0800,g3s.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.0082,2022-12-31T09:37:39-0800,r5a.12xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.0032,2022-12-31T09:37:39-0800,r5a.12xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.8782,2022-12-31T09:37:39-0800,r5a.12xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4397,2022-12-31T09:37:37-0800,m5.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4097,2022-12-31T09:37:37-0800,m5.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3097,2022-12-31T09:37:37-0800,m5.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,3.087,2022-12-31T09:37:35-0800,inf1.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,3.082,2022-12-31T09:37:35-0800,inf1.24xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,2.957,2022-12-31T09:37:35-0800,inf1.24xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.2827,2022-12-31T09:37:31-0800,c6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2777,2022-12-31T09:37:31-0800,c6i.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1527,2022-12-31T09:37:31-0800,c6i.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.4099,2022-12-31T09:37:28-0800,m5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.3799,2022-12-31T09:37:28-0800,m5d.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2799,2022-12-31T09:37:28-0800,m5d.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.4511,2022-12-31T09:37:26-0800,r6i.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4461,2022-12-31T09:37:26-0800,r6i.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3211,2022-12-31T09:37:26-0800,r6i.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.7784,2022-12-31T09:37:13-0800,m5a.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.7734,2022-12-31T09:37:13-0800,m5a.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6484,2022-12-31T09:37:13-0800,m5a.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0957,2022-12-31T09:37:06-0800,m3.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1357,2022-12-31T09:37:06-0800,m3.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0357,2022-12-31T09:37:06-0800,m3.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4227,2022-12-31T09:36:40-0800,r5b.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4177,2022-12-31T09:36:40-0800,r5b.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2927,2022-12-31T09:36:40-0800,r5b.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2505,2022-12-31T09:35:09-0800,c5n.xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.2505,2022-12-31T09:35:09-0800,c5n.xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.2505,2022-12-31T09:35:09-0800,c5n.xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,1.0287,2022-12-31T09:31:20-0800,r5b.4xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.0287,2022-12-31T09:31:20-0800,r5b.4xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.0287,2022-12-31T09:31:20-0800,r5b.4xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2655,2022-12-31T09:29:37-0800,c4.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2355,2022-12-31T09:29:37-0800,c4.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1355,2022-12-31T09:29:37-0800,c4.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4255,2022-12-31T09:29:12-0800,m6a.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4205,2022-12-31T09:29:12-0800,m6a.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2955,2022-12-31T09:29:12-0800,m6a.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.4339,2022-12-31T09:29:06-0800,r5b.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.4289,2022-12-31T09:29:06-0800,r5b.16xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.3039,2022-12-31T09:29:06-0800,r5b.16xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.2974,2022-12-31T09:29:04-0800,m5dn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2924,2022-12-31T09:29:04-0800,m5dn.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1674,2022-12-31T09:29:04-0800,m5dn.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,4.7008,2022-12-31T09:28:54-0800,i3.16xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,4.7008,2022-12-31T09:28:54-0800,i3.16xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2896,2022-12-31T09:28:52-0800,r5ad.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2846,2022-12-31T09:28:52-0800,r5ad.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1596,2022-12-31T09:28:52-0800,r5ad.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.1327,2022-12-31T09:28:51-0800,m5a.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1287,2022-12-31T09:28:51-0800,m5a.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0727,2022-12-31T09:28:51-0800,m5a.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.311,2022-12-31T09:28:50-0800,r5n.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.306,2022-12-31T09:28:50-0800,r5n.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.181,2022-12-31T09:28:50-0800,r5n.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.3448,2022-12-31T09:28:46-0800,m2.2xlarge,Red Hat Enterprise Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.3848,2022-12-31T09:28:46-0800,m2.2xlarge,SUSE Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.2848,2022-12-31T09:28:46-0800,m2.2xlarge,Linux/UNIX,ap-northeast-1b
SPOTINSTANCEPRICE,0.097,2022-12-31T09:28:42-0800,m5d.large,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.093,2022-12-31T09:28:42-0800,m5d.large,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.037,2022-12-31T09:28:42-0800,m5d.large,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2838,2022-12-31T09:28:42-0800,m6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2788,2022-12-31T09:28:42-0800,m6i.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1538,2022-12-31T09:28:42-0800,m6i.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2725,2022-12-31T09:28:40-0800,m5.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2425,2022-12-31T09:28:40-0800,m5.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1425,2022-12-31T09:28:40-0800,m5.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.133,2022-12-31T09:28:39-0800,m5d.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.129,2022-12-31T09:28:39-0800,m5d.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.073,2022-12-31T09:28:39-0800,m5d.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1299,2022-12-31T09:26:42-0800,c6gd.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1262,2022-12-31T09:26:42-0800,c6gd.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0699,2022-12-31T09:26:42-0800,c6gd.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.1335,2022-12-31T09:25:28-0800,m5ad.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1295,2022-12-31T09:25:28-0800,m5ad.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0735,2022-12-31T09:25:28-0800,m5ad.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.0021,2022-12-31T09:22:49-0800,c5d.4xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.0021,2022-12-31T09:22:49-0800,c5d.4xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.0021,2022-12-31T09:22:49-0800,c5d.4xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2667,2022-12-31T09:21:30-0800,c5a.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2617,2022-12-31T09:21:30-0800,c5a.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1367,2022-12-31T09:21:30-0800,c5a.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.9899,2022-12-31T09:21:01-0800,r5dn.24xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.9849,2022-12-31T09:21:01-0800,r5dn.24xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.8599,2022-12-31T09:21:01-0800,r5dn.24xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.837,2022-12-31T09:21:01-0800,m5d.24xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.807,2022-12-31T09:21:01-0800,m5d.24xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.707,2022-12-31T09:21:01-0800,m5d.24xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.115,2022-12-31T09:20:58-0800,m5n.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.111,2022-12-31T09:20:58-0800,m5n.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.055,2022-12-31T09:20:58-0800,m5n.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.8474,2022-12-31T09:20:47-0800,m5.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.8174,2022-12-31T09:20:47-0800,m5.24xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.7174,2022-12-31T09:20:47-0800,m5.24xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.2659,2022-12-31T09:20:46-0800,m5d.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.2359,2022-12-31T09:20:46-0800,m5d.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.1359,2022-12-31T09:20:46-0800,m5d.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2905,2022-12-31T09:20:44-0800,m5zn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2855,2022-12-31T09:20:44-0800,m5zn.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1605,2022-12-31T09:20:44-0800,m5zn.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.2989,2022-12-31T09:20:39-0800,r5d.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
